Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Male,Female,Unknown,Total
Ford,Focus,30.619,6.0,94.03,1497.17,petrol,814172.0,422731.0,56487.0,1293390.0
Ford,Fiesta,18.532,5.0,68.57,1166.14,petrol,554879.0,631666.0,54057.0,1240602.0
Volkswagen,Golf,31.242,6.0,89.46,1537.41,petrol,483216.0,310604.0,47563.0,841383.0
Renault,Clio,22.1,6.0,75.58,1219.65,petrol,241287.0,312556.0,28004.0,581847.0
BMW,320i,47.848,6.0,126.11,1995.78,petrol,408016.0,115843.0,29125.0,552984.0
Volkswagen,Polo,18.192,5.0,60.96,1408.06,petrol,216333.0,299110.0,31701.0,547144.0
Peugeot,206,20.034,5.0,71.33,1631.5,petrol,178698.0,250614.0,26135.0,455447.0
Ford,Mondeo,39.974,2.0,130.25,1998.5,petrol,357452.0,69603.0,16550.0,443605.0
Nissan,Micra,20.378,5.0,67.96,1279.7,petrol,143218.0,253000.0,26619.0,422837.0
Honda,Civic,29.943,4.0,106.22,1480.58,petrol,242188.0,132958.0,21042.0,396188.0
Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,102708.0,269428.0,20324.0,392460.0
Renault,Megane,26.45,5.0,87.31,1623.79,petrol,209379.0,156607.0,21049.0,387035.0
Toyota,Yaris,20.721,4.0,74.4,1397.8,petrol,137907.0,214944.0,27670.0,380521.0
Mercedes,CLA,46.527,7.0,131.6,1596.92,petrol,209476.0,69373.0,17242.0,296091.0
Audi,A4,57.927,6.0,149.71,2283.11,petrol,202037.0,59936.0,13629.0,275602.0
Volkswagen,Passat,46.065,6.0,125.44,1835.85,petrol,211510.0,48599.0,14505.0,274614.0
Honda,Jazz,26.352,0.0,80.0,1498.0,petrol,105551.0,136875.0,15698.0,258124.0
Audi,A3,36.219,6.0,94.33,1424.67,petrol,144962.0,97033.0,14460.0,256455.0
Peugeot,307,27.465,5.0,86.45,1723.0,petrol,132728.0,108991.0,14395.0,256114.0
Peugeot,207,21.702,5.0,79.77,1536.0,petrol,99472.0,138839.0,13442.0,251753.0
Citroen,Xsara,22.362,5.0,72.58,1743.44,petrol,145377.0,87029.0,11519.0,243925.0
Skoda,Fabia,19.008,5.0,66.97,1292.35,petrol,109408.0,87532.0,10776.0,207716.0
BMW,118i,37.426,6.0,104.2,1796.6,petrol,103719.0,87660.0,11806.0,203185.0
Ford,Focus,30.619,6.0,94.03,1497.17,petrol,8087.0,3372.0,550.0,12009.0
Land-Rover,Freelander,43.864,5.0,105.17,2083.52,diesel,118279.0,59369.0,9921.0,187569.0
Citroen,C3,22.904,5.0,75.65,1364.0,petrol,78551.0,98254.0,9893.0,186698.0
Toyota,Corolla,27.239,3.0,91.61,1677.95,petrol,104996.0,67184.0,12042.0,184222.0
BMW,535i,93.714,8.0,225.0,2979.0,petrol,138584.0,21302.0,9443.0,169329.0
Toyota,Avensis,37.315,4.0,103.68,1873.26,petrol,123806.0,29728.0,9574.0,163108.0
Mercedes,E,78.073,8.0,192.4,2598.82,petrol,125070.0,24029.0,9465.0,158564.0
Renault,Scenic,32.063,6.0,89.35,1472.83,diesel,85989.0,62467.0,8346.0,156802.0
Seat,Ibiza,19.938,6.0,76.32,1205.19,petrol,74717.0,73895.0,6282.0,154894.0
Seat,Ibiza,19.938,6.0,76.32,1205.19,petrol,8087.0,3372.0,550.0,12009.0
Land-Rover,Discovery,107.452,5.0,182.57,2425.43,diesel,112207.0,29981.0,6388.0,148576.0
Land-Rover,Range,107.671,8.0,196.34,2521.09,diesel,107520.0,34079.0,6847.0,148446.0
Nissan,Qashqai+2,34.936,5.0,97.72,1820.66,diesel,79290.0,56539.0,8830.0,144659.0
Skoda,Octavia,30.651,6.0,95.0,1136.69,petrol,110428.0,25662.0,6147.0,142237.0
Fiat,500L,26.292,6.0,74.73,1186.33,diesel,30349.0,102113.0,8177.0,140639.0
Mercedes,A,31.105,5.0,93.01,1699.12,petrol,55510.0,68928.0,9727.0,134165.0
Nissan,Almera,22.782,5.0,81.67,1847.67,petrol,78034.0,44706.0,7892.0,130632.0
Citroen,C4,29.26,6.0,90.62,1462.36,petrol,79604.0,42130.0,5547.0,127281.0
Citroen,C5,41.203,6.0,104.23,1462.36,petrol,79604.0,42130.0,5547.0,127281.0
Citroen,C6,2.26,8.0,111.44,1462.36,petrol,79604.0,42130.0,5547.0,127281.0
Mini,Two,3.56,6.0,111.44,1462.36,petrol,79604.0,42130.0,5547.0,127281.0
Mini,One,24.095,6.0,68.75,1498.25,petrol,29548.0,87974.0,7427.0,124949.0
Toyota,RAV4,43.549,1.0,137.77,2261.19,petrol,59395.0,54005.0,8166.0,121566.0
Toyota,RAV5,4.355,1.0,111.44,2261.19,petrol,59395.0,54005.0,8166.0,121566.0
Saab,9-3X,49.286,6.0,145.0,1963.67,petrol,84741.0,27948.0,6616.0,119305.0
Peugeot,107,11.143,5.0,50.0,998.0,petrol,32821.0,73891.0,5917.0,112629.0
Toyota,Aygo,15.209,5.0,53.0,998.0,petrol,33395.0,66147.0,7814.0,107356.0
Hyundai,I10,16.011,5.0,51.78,998.0,petrol,39242.0,63346.0,4208.0,106796.0
Hyundai,I11,1.601,5.0,111.44,998.0,petrol,39242.0,63346.0,4208.0,106796.0
Audi,A6,82.061,8.0,199.73,2790.45,diesel,85861.0,15146.0,5507.0,106514.0
Kia,Picanto,16.592,5.0,52.85,998.0,petrol,36803.0,64725.0,3857.0,105385.0
Toyota,Aygo,15.209,5.0,53.0,998.0,petrol,8087.0,3372.0,550.0,12009.0
Nissan,Note,19.319,5.0,66.43,1348.29,diesel,54195.0,41756.0,5908.0,101859.0
Seat,Leon,32.94,6.0,114.82,1615.37,petrol,65505.0,30221.0,3778.0,99504.0
Jaguar,XE,65.569,8.0,167.25,1998.0,petrol,79176.0,13946.0,3968.0,97090.0
Ford,Fusion,19.379,5.0,61.27,1470.91,petrol,51517.0,41027.0,4395.0,96939.0
Honda,Accord,39.4,6.0,117.71,2151.65,petrol,74157.0,15889.0,5274.0,95320.0
Mazda,MX-5,37.469,6.0,103.43,1718.57,petrol,47900.0,39519.0,5986.0,93405.0
Mazda,6,42.669,6.0,118.19,2095.19,petrol,71632.0,17216.0,4536.0,93384.0
Citroen,C1,13.486,5.0,52.38,1028.92,petrol,30691.0,57228.0,4503.0,92422.0
Suzuki,Swift,19.085,4.0,68.91,1180.55,petrol,34918.0,49829.0,6070.0,90817.0
Ford,Galaxy,53.786,6.0,124.86,1855.0,diesel,60515.0,24893.0,5151.0,90559.0
Peugeot,308,32.331,6.0,103.11,1482.5,petrol,50045.0,36010.0,4024.0,90079.0
Mazda,3,30.995,6.0,101.89,1905.63,petrol,52309.0,32724.0,4647.0,89680.0
Audi,TT,64.592,7.0,178.56,2011.56,petrol,45707.0,37950.0,5714.0,89371.0
Renault,Laguna,34.021,6.0,99.0,1920.03,diesel,66613.0,16346.0,3850.0,86809.0
Mazda,2,21.6,6.0,64.62,1496.0,petrol,29852.0,51314.0,5032.0,86198.0
Fiat,Panda,10.424,5.0,52.44,1095.78,petrol,34789.0,42772.0,4671.0,82232.0
Toyota,Auris,26.973,3.0,85.69,1515.28,petrol,47251.0,30032.0,4747.0,82030.0
Peugeot,306,18.643,5.0,67.0,1698.64,petrol,50801.0,26596.0,3897.0,81294.0
Peugeot,106,12.356,5.0,53.88,1366.29,petrol,41148.0,35920.0,3722.0,80790.0
Volvo,V70,50.961,6.0,135.29,1971.16,diesel,59903.0,14323.0,4431.0,78657.0
Citroen,Saxo,12.33,5.0,53.82,1367.27,petrol,38039.0,33281.0,3354.0,74674.0
Volkswagen,Touran,32.986,6.0,94.04,1528.81,diesel,41330.0,24181.0,4531.0,70042.0
Volkswagen,Beetle,33.25,6.0,112.75,1475.0,petrol,16475.0,48750.0,4776.0,70001.0
Kia,Rio,22.959,6.0,80.0,998.0,petrol,36610.0,28881.0,2239.0,67730.0
Ford,C-MAX,32.182,6.0,99.0,1448.6,petrol,39067.0,22899.0,2336.0,64302.0
BMW,X5,113.269,8.0,246.33,2994.67,diesel,45819.0,14588.0,3268.0,63675.0
Nissan,Juke,28.231,6.0,86.0,999.0,petrol,24663.0,32045.0,5707.0,62415.0
Suzuki,Vitara,26.803,5.0,85.71,1310.0,petrol,34682.0,23094.0,3559.0,61335.0
Kia,Ceed,26.975,6.0,88.09,1460.8,petrol,37398.0,20296.0,1991.0,59685.0
Peugeot,406,28.608,5.0,92.82,2043.82,petrol,46504.0,9985.0,2693.0,59182.0
Hyundai,Getz,13.636,5.0,69.0,1424.86,petrol,24389.0,31656.0,2947.0,58992.0
Nissan,X-Trail,47.362,4.0,113.38,1774.81,diesel,41540.0,14753.0,2532.0,58825.0
Mercedes,CLK,72.796,6.0,166.32,3041.0,petrol,38415.0,16438.0,3538.0,58391.0
Volvo,S40,35.281,5.0,113.35,2106.5,petrol,41358.0,13625.0,3194.0,58177.0
Rover,75,39.352,5.0,98.05,1928.71,petrol,46997.0,8060.0,2388.0,57445.0
Citroen,Berlingo,27.439,6.0,85.28,1452.0,diesel,37450.0,16005.0,2902.0,56357.0
Suzuki,Alto,9.563,5.0,50.0,996.0,petrol,21062.0,30777.0,4330.0,56169.0
Nissan,Primera,26.513,4.0,93.59,1933.02,petrol,41096.0,11421.0,3286.0,55803.0
Hyundai,I20,21.847,6.0,70.73,1052.27,petrol,26734.0,26745.0,2019.0,55498.0
Mercedes,SLK,61.863,7.0,184.17,2748.33,petrol,24741.0,25424.0,3794.0,53959.0
Ford,S-MAX,47.523,6.0,128.89,1886.56,diesel,31973.0,17823.0,2374.0,52170.0
Mercedes,ML,77.417,7.0,188.33,2876.0,diesel,35260.0,13819.0,3081.0,52160.0
Kia,Sportage,43.97,7.0,115.3,1634.2,diesel,32328.0,17864.0,1642.0,51834.0
Peugeot,407,38.728,6.0,114.65,2178.19,diesel,40589.0,8990.0,2246.0,51825.0
Citroen,C2,15.14,5.0,64.0,1382.75,petrol,21142.0,27977.0,2495.0,51614.0
Hyundai,I30,28.609,6.0,100.59,1387.62,petrol,31244.0,18187.0,2059.0,51490.0
Jaguar,XF,78.746,8.0,176.25,1997.0,diesel,43857.0,4860.0,1940.0,50657.0
Audi,A1,27.083,6.0,86.64,1377.57,petrol,17678.0,29771.0,2342.0,49791.0
Mitsubishi,Colt,17.039,5.0,73.49,1374.05,petrol,20915.0,25109.0,2781.0,48805.0
Audi,A5,59.432,7.0,150.45,1981.82,petrol,35411.0,9131.0,2161.0,46703.0
Ford,Kuga,38.752,0.0,165.0,2488.0,petrol,27761.0,16836.0,1331.0,45928.0
Toyota,Prius,33.798,0.0,96.0,1797.4,petrol,29616.0,10848.0,4383.0,44847.0
Jaguar,S-Type,66.588,6.0,172.32,2934.63,petrol,36990.0,5033.0,1853.0,43876.0
Volvo,V50,36.524,5.0,113.35,2106.5,petrol,29574.0,11687.0,2481.0,43742.0
Ford,Escort,16.209,4.0,63.56,1650.21,petrol,31223.0,10678.0,1626.0,43527.0
Volvo,XC90,85.829,8.0,213.15,1969.0,petrol,26579.0,12860.0,2834.0,42273.0
Citroen,C5,34.909,6.0,104.23,1805.92,diesel,33777.0,6565.0,1831.0,42173.0
Volvo,V40,35.815,6.0,117.43,1921.47,petrol,28059.0,10836.0,2413.0,41308.0
BMW,X3,76.592,8.0,184.0,2396.4,petrol,24013.0,13661.0,2645.0,40319.0
Volkswagen,Tiguan,44.309,7.0,108.0,1663.93,petrol,23104.0,14542.0,1750.0,39396.0
Mercedes,B,41.39,7.0,105.71,1545.43,diesel,19092.0,15501.0,2148.0,36741.0
Smart,Fortwo,19.968,3.0,55.38,592.56,automatic,17738.0,16848.0,2113.0,36699.0
Volkswagen,Bora,25.4,5.0,78.85,1891.59,petrol,26706.0,7942.0,1758.0,36406.0
Rover,45,23.322,4.0,84.2,1853.9,petrol,25441.0,8533.0,1547.0,35521.0
Porsche,911,158.792,7.0,293.53,3005.4,petrol,29960.0,3418.0,1599.0,34977.0
Jaguar,XJ,137.57,8.0,223.55,2813.0,petrol,30739.0,2641.0,1496.0,34876.0
Subaru,Impreza,30.598,2.0,97.6,1757.6,petrol,27537.0,5965.0,1348.0,34850.0
Saab,09-May,52.957,6.0,146.12,2031.47,petrol,26909.0,5562.0,1856.0,34327.0
Toyota,Celica,31.526,5.0,109.67,1861.83,petrol,23509.0,8349.0,1694.0,33552.0
Volkswagen,Sharan,45.7,6.0,114.0,1854.2,diesel,23214.0,7747.0,2551.0,33512.0
Hyundai,Santa,44.142,7.0,144.64,2242.64,diesel,22644.0,9212.0,1516.0,33372.0
Peugeot,208,22.849,7.0,73.24,1241.86,petrol,13875.0,17430.0,1215.0,32520.0
Volvo,S60,52.085,8.0,223.83,1969.0,petrol,25331.0,4913.0,1689.0,31933.0
Citroen,DS3,23.36,5.0,81.29,1410.36,petrol,13057.0,17367.0,1231.0,31655.0
Renault,Modus,17.823,5.0,70.33,1298.67,petrol,13701.0,15260.0,1747.0,30708.0
MG,ZR,21.023,5.0,92.33,1729.33,petrol,19477.0,9964.0,1264.0,30705.0
Chrysler,Voyager,39.708,5.0,117.58,2719.84,diesel,19359.0,9318.0,1712.0,30389.0
Kia,Sorento,36.013,6.0,151.67,2048.67,petrol,20969.0,7821.0,907.0,29697.0
BMW,Z4,64.11,7.0,202.12,2778.0,petrol,19343.0,8462.0,1748.0,29553.0
Rover,2000,17.182,5.0,74.0,1994.0,petrol,17725.0,10492.0,1320.0,29537.0
Volkswagen,Up,17.066,5.0,51.38,999.0,petrol,10220.0,17894.0,1082.0,29196.0
Suzuki,Jimny,25.943,5.0,67.0,1372.67,petrol,14101.0,12767.0,1973.0,28841.0
Chevrolet,Matiz,9.492,5.0,40.82,850.27,petrol,9404.0,17374.0,1692.0,28470.0
Porsche,Boxster,83.501,6.0,213.5,3071.0,petrol,20033.0,6312.0,1597.0,27942.0
Suzuki,Wagon,9.863,5.0,50.0,1090.4,petrol,12629.0,12804.0,1891.0,27324.0
Peugeot,3008,40.983,7.0,114.27,1352.58,petrol,17213.0,8974.0,1071.0,27258.0
Mazda,323,17.344,5.0,70.92,1683.61,petrol,15999.0,9404.0,1566.0,26969.0
Ford,Puma,30.378,6.0,94.06,935.62,petrol,11079.0,14037.0,1749.0,26865.0
Fiat,Stilo,22.777,5.0,92.36,1837.36,petrol,15843.0,8974.0,1340.0,26157.0
Volkswagen,Scirocco,33.706,6.0,120.15,1750.62,petrol,17313.0,6728.0,1072.0,25113.0
Jaguar,XK,145.647,6.0,283.0,5000.0,petrol,20604.0,3013.0,1154.0,24771.0
Seat,Altea,27.13,6.0,96.05,1774.78,diesel,14157.0,9495.0,999.0,24651.0
Volvo,C30,32.49,5.0,113.28,2093.02,petrol,13551.0,9639.0,1421.0,24611.0
Hyundai,Accent,14.293,5.0,75.4,1479.0,petrol,13520.0,8849.0,1296.0,23665.0
Volkswagen,Lupo,13.883,5.0,47.75,1373.75,petrol,8828.0,12512.0,1320.0,22660.0
Mercedes,Sprinter,43.068,6.0,104.2,2222.71,diesel,18660.0,2239.0,1630.0,22529.0
Hyundai,Ix35,38.9,6.0,113.84,1926.0,diesel,13708.0,7991.0,660.0,22359.0
Renault,Kangoo,18.768,5.0,67.02,1391.02,diesel,13273.0,7486.0,1332.0,22091.0
Mazda,5,22.125,6.0,75.09,1622.68,petrol,12385.0,8561.0,1099.0,22045.0
Volkswagen,Jetta,31.306,6.0,96.93,1587.22,petrol,16259.0,4610.0,989.0,21858.0
Seat,Alhambra,49.823,6.0,115.83,1746.94,petrol,14659.0,5610.0,1284.0,21553.0
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,14370.0,5657.0,1245.0,21272.0
Suzuki,Ignis,19.451,4.0,61.0,1197.0,petrol,9623.0,10103.0,1499.0,21225.0
Suzuki,SX4,20.67,5.0,88.0,1586.0,petrol,10925.0,9035.0,1217.0,21177.0
Kia,Carens,31.195,6.0,105.88,1755.75,petrol,13424.0,6193.0,866.0,20483.0
Audi,Q5,64.508,7.0,144.23,2048.54,diesel,12761.0,6588.0,1044.0,20393.0
Mercedes,CLA,46.527,7.0,131.6,1596.92,petrol,16634.0,2550.0,1069.0,20253.0
Peugeot,Partner,20.365,6.0,82.25,1534.39,diesel,13570.0,5531.0,989.0,20090.0
Subaru,Forester,51.646,0.0,110.0,1995.0,petrol,13236.0,5511.0,1307.0,20054.0
Skoda,Yeti,30.351,6.0,83.5,1452.3,petrol,13365.0,5800.0,883.0,20048.0
Volkswagen,Touareg,94.098,8.0,190.0,2967.0,diesel,14059.0,4973.0,906.0,19938.0
Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,7901.0,10570.0,1075.0,19546.0
Skoda,Superb,39.725,7.0,110.0,1592.0,petrol,16399.0,2367.0,763.0,19529.0
Fiat,Bravo,22.455,6.0,92.31,1466.31,petrol,11663.0,7015.0,837.0,19515.0
BMW,X1,51.441,7.0,123.93,1863.13,diesel,10717.0,7442.0,1268.0,19427.0
Audi,Q7,106.549,8.0,210.0,2976.33,diesel,13244.0,4579.0,981.0,18804.0
Alfa-Romeo,147,25.343,5.0,95.1,1802.77,petrol,11552.0,5743.0,1064.0,18359.0
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,11658.0,5595.0,925.0,18178.0
BMW,740i,115.533,8.0,250.0,2998.0,petrol,15286.0,1519.0,1055.0,17860.0
MG,TF,32.09,4.0,98.2,1754.4,petrol,10315.0,6485.0,930.0,17730.0
Volvo,S80,50.94,6.0,138.28,1986.77,diesel,14400.0,2261.0,963.0,17624.0
Volkswagen,Fox,12.498,5.0,48.67,1336.67,petrol,6154.0,10468.0,995.0,17617.0
Renault,Twingo,14.94,5.0,59.6,958.6,petrol,6015.0,10447.0,672.0,17134.0
Mitsubishi,Lancer,23.017,5.0,90.88,1709.54,petrol,12773.0,3703.0,607.0,17083.0
Fiat,Doblo,25.17,6.0,79.31,1523.74,diesel,11730.0,4440.0,900.0,17070.0
Volkswagen,Eos,42.286,6.0,113.8,1740.0,petrol,6660.0,9047.0,1352.0,17059.0
BMW,M3,135.106,6.0,309.0,3999.0,petrol,14930.0,1383.0,661.0,16974.0
Chrysler,PT,29.885,5.0,109.11,2238.63,petrol,9477.0,6366.0,1029.0,16872.0
Hyundai,Matrix,18.513,5.0,76.0,1599.0,petrol,9531.0,6321.0,789.0,16641.0
Toyota,IQ,17.318,4.0,58.44,1152.89,petrol,6539.0,8634.0,1288.0,16461.0
Mercedes,SLS,264.675,7.0,420.0,6208.0,petrol,12431.0,3121.0,879.0,16431.0
Audi,A2,23.052,5.0,55.0,1406.0,petrol,7516.0,7685.0,1211.0,16412.0
BMW,Z3,39.737,5.0,115.0,2234.4,petrol,9579.0,5143.0,969.0,15691.0
Volvo,C70,52.196,5.0,126.5,2323.94,petrol,10078.0,4642.0,893.0,15613.0
Skoda,Roomster,20.922,5.0,68.88,1272.44,petrol,9000.0,5670.0,799.0,15469.0
Suzuki,Splash,13.147,5.0,55.4,1144.8,petrol,6376.0,7977.0,905.0,15258.0
Toyota,Previa,43.08,5.0,105.0,2239.67,petrol,10252.0,3863.0,1118.0,15233.0
Toyota,Starlet,11.389,4.0,53.0,1308.29,petrol,6266.0,7546.0,811.0,14623.0
Chevrolet,Aveo,18.615,5.0,69.6,1330.4,petrol,6945.0,6839.0,728.0,14512.0
Volvo,XC70,58.469,6.0,148.52,2174.04,diesel,10247.0,3053.0,967.0,14267.0
Hyundai,Tucson,41.592,6.0,111.31,1624.77,petrol,9004.0,4687.0,571.0,14262.0
Subaru,Legacy,37.522,4.0,107.38,2084.38,petrol,10398.0,2989.0,823.0,14210.0
Porsche,Cayenne,158.976,8.0,326.0,3295.0,petrol,10034.0,3418.0,731.0,14183.0
Alfa-Romeo,156,32.898,5.0,116.29,2081.38,petrol,10882.0,2428.0,646.0,13956.0
BMW,640i,114.876,8.0,235.0,2979.0,petrol,11265.0,1708.0,694.0,13667.0
Chevrolet,Spark,11.395,5.0,52.5,1047.75,petrol,5142.0,7685.0,744.0,13571.0
Chevrolet,Kalos,14.224,5.0,64.45,1353.36,petrol,6012.0,6758.0,769.0,13539.0
Mitsubishi,Outlander,37.447,3.0,120.33,2085.06,petrol,8910.0,3970.0,620.0,13500.0
Nissan,Pixo,9.466,5.0,50.0,996.0,petrol,4700.0,8094.0,615.0,13409.0
Honda,FR-V,33.129,5.0,103.0,1914.71,petrol,7167.0,5292.0,782.0,13241.0
Daihatsu,Sirion,14.333,5.0,59.88,1183.25,petrol,5141.0,7106.0,739.0,12986.0
Rover,Mini,7.92,4.0,33.33,868.33,petrol,7690.0,4739.0,550.0,12979.0
Kia,Venga,23.587,5.0,81.17,1509.75,petrol,7343.0,5303.0,290.0,12936.0
Ford,Streetka,26.0,5.0,70.0,1597.0,petrol,2304.0,9672.0,899.0,12875.0
Skoda,Felicia,11.371,5.0,48.0,1518.0,petrol,7729.0,4375.0,640.0,12744.0
Nissan,Terrano,37.017,5.0,97.58,2697.37,diesel,9143.0,3027.0,569.0,10739.0
Mitsubishi,Space,23.165,4.0,82.16,1817.32,petrol,7314.0,4690.0,716.0,11720.0
Mitsubishi,Carisma,22.69,5.0,82.2,1773.7,petrol,9003.0,3084.0,630.0,12717.0
Chevrolet,Lacetti,18.763,5.0,80.43,1612.93,petrol,8102.0,3942.0,666.0,12710.0
MG,ZT,42.747,5.0,128.5,2548.83,petrol,10660.0,1541.0,405.0,12606.0
Mercedes,CLC,42.56,6.0,131.67,2313.67,petrol,6065.0,5405.0,737.0,12207.0
Land-Rover,Defender,108.747,8.0,207.61,2304.98,diesel,9293.0,2167.0,668.0,11128.0
Seat,Arosa,13.705,5.0,47.45,1384.0,petrol,4800.0,6549.0,573.0,11922.0
MG,ZS,30.99,0.0,105.0,335.0,automatic,8948.0,2277.0,392.0,11617.0
Honda,HR-V,32.723,4.0,96.0,1498.0,petrol,6436.0,4377.0,715.0,11528.0
Smart,City-coupe,13.205,6.0,35.8,679.0,petrol,4946.0,5197.0,662.0,10805.0
Daihatsu,Terios,26.198,5.0,77.0,1495.0,petrol,4903.0,5230.0,641.0,10774.0
Toyota,Carina,17.446,5.0,68.27,1791.23,petrol,7738.0,2453.0,579.0,10750.0
Fiat,Multipla,25.208,5.0,80.5,1753.0,petrol,6043.0,3615.0,636.0,10294.0
Audi,A8,116.545,8.0,230.0,2981.0,petrol,8781.0,749.0,545.0,10075.0
Kia,Soul,33.495,0.0,81.0,285.0,automatic,5504.0,4181.0,383.0,10068.0
Skoda,Citigo,12.682,5.0,45.0,999.0,petrol,3867.0,4960.0,404.0,9231.0
Suzuki,Liana,18.882,5.0,74.0,1523.33,petrol,5205.0,3467.0,543.0,9215.0
Bentley,Continental,285.247,7.0,428.2,5577.8,petrol,7602.0,1024.0,406.0,9032.0
Chevrolet,Captiva,55.62,6.0,145.75,2460.75,petrol,5701.0,2875.0,425.0,9001.0
Nissan,Pathfinder,60.955,6.0,146.0,2588.6,diesel,6393.0,2239.0,325.0,8957.0
Peugeot,205,13.115,5.0,50.88,1430.75,petrol,5690.0,2841.0,412.0,8943.0
Saab,900,37.009,5.0,114.68,2208.09,petrol,6096.0,2050.0,608.0,8754.0
Ford,B-MAX,22.919,5.0,75.5,1288.5,petrol,5001.0,3496.0,187.0,8684.0
Volvo,940,30.237,4.0,110.0,2316.0,petrol,6659.0,1547.0,463.0,8669.0
Seat,Toledo,20.37,6.0,74.21,1324.36,petrol,6234.0,2009.0,371.0,8614.0
Hyundai,Ix20,27.407,6.0,89.0,1552.0,petrol,5033.0,3351.0,223.0,8607.0
Volvo,850,36.384,4.0,125.71,2294.76,petrol,6702.0,1438.0,427.0,8567.0
Toyota,Verso-S,22.047,4.0,73.0,1329.0,petrol,4955.0,2986.0,571.0,8512.0
Audi,S3,60.87,7.0,228.0,1984.0,petrol,6675.0,1345.0,322.0,8342.0
Alfa-Romeo,159,43.262,6.0,135.38,2276.0,diesel,6851.0,1024.0,383.0,8258.0
Daewoo,Lanos,13.245,5.0,66.67,1506.5,petrol,4259.0,3305.0,472.0,8036.0
Smart,Forfour,24.674,0.0,60.0,160.0,automatic,3137.0,4251.0,578.0,7966.0
Citroen,C8,45.591,5.0,104.17,2027.83,petrol,4896.0,2619.0,420.0,7935.0
Mazda,626,20.72,5.0,81.38,1950.91,petrol,5710.0,1753.0,430.0,7893.0
Dacia,Sandero,14.04,5.0,66.0,898.0,petrol,4395.0,3269.0,209.0,7873.0
Peugeot,807,45.763,5.0,109.08,2053.0,diesel,4829.0,2435.0,433.0,7697.0
Peugeot,5008,42.507,7.0,99.52,1294.14,petrol,4563.0,2622.0,395.0,7580.0
Mitsubishi,ASX,33.403,0.0,110.0,1998.0,petrol,4639.0,2546.0,320.0,7505.0
Porsche,Cayman,84.601,6.0,220.5,3071.0,petrol,5864.0,1082.0,362.0,7308.0
Chrysler,300C,70.319,4.0,199.0,4123.5,petrol,6232.0,767.0,249.0,7248.0
Mercedes,300,62.396,4.0,135.5,2972.31,petrol,5685.0,1175.0,385.0,7245.0
Honda,Insight,24.612,0.0,72.0,1339.0,petrol,4587.0,2144.0,460.0,7191.0
Dacia,Duster,20.757,6.0,89.33,1332.0,petrol,4708.0,2180.0,195.0,7083.0
Lexus,CT,32.738,0.0,100.0,1798.0,petrol,4220.0,2112.0,675.0,7007.0
Peugeot,1007,18.657,5.0,59.58,1407.33,petrol,3061.0,3340.0,417.0,6818.0
Peugeot,508,46.854,8.0,125.05,1642.05,diesel,5657.0,919.0,231.0,6807.0
Citroen,Xantia,24.844,5.0,84.93,1982.76,petrol,5246.0,1192.0,346.0,6784.0
Peugeot,RCZ,38.939,6.0,135.56,1642.33,petrol,3218.0,3135.0,352.0,6705.0
Nissan,350Z,55.422,6.0,221.0,3498.0,petrol,5649.0,800.0,218.0,6667.0
Mazda,Demio,14.775,5.0,51.4,1428.4,petrol,3090.0,2953.0,397.0,6440.0
Honda,S2000,55.25,6.0,177.0,1997.0,petrol,4891.0,1201.0,281.0,6373.0
Mercedes,190,36.643,4.0,88.73,2284.13,petrol,4841.0,1082.0,348.0,6271.0
Hyundai,Trajet,30.352,4.0,99.0,2117.6,petrol,3984.0,1926.0,310.0,6220.0
Chevrolet,Tacuma,20.204,5.0,82.33,1775.78,petrol,3634.0,2138.0,390.0,6162.0
Alfa-Romeo,GT,37.351,5.0,121.06,1972.81,petrol,4892.0,989.0,275.0,6156.0
Mazda,Premacy,23.224,5.0,82.0,1938.0,petrol,3819.0,1990.0,340.0,6149.0
Citroen,ZX,16.057,5.0,67.0,1703.15,petrol,3972.0,1837.0,300.0,6109.0
Volvo,V60,50.484,7.0,150.61,1969.0,diesel,4321.0,1290.0,379.0,5990.0
Fiat,Brava,17.223,5.0,70.0,1615.33,petrol,3555.0,2067.0,364.0,5986.0
Audi,S4,95.299,6.0,253.67,3764.33,petrol,4985.0,692.0,214.0,5891.0
BMW,X6,125.496,8.0,282.25,3344.75,petrol,4371.0,1148.0,294.0,5813.0
Subaru,Outback,53.627,0.0,122.67,2331.33,petrol,4060.0,1324.0,410.0,5794.0
Dodge,Caliber,26.591,4.0,108.62,1911.75,petrol,3537.0,1839.0,271.0,5647.0
Ford,Maverick,29.151,5.0,89.0,2526.5,petrol,4054.0,1123.0,246.0,5423.0
Rover,Streetwise,20.74,5.0,75.0,1695.0,petrol,3028.0,2110.0,282.0,5420.0
Rover,CityRover,11.74,5.0,63.0,1405.0,petrol,2351.0,2603.0,398.0,5352.0
Kia,Cerato,19.895,5.0,94.0,1742.6,petrol,3240.0,1779.0,238.0,5257.0
Lotus,Elise,53.792,6.0,134.33,1730.0,petrol,4463.0,462.0,214.0,5139.0
Ford,Cougar,32.118,5.0,115.33,2362.0,petrol,3669.0,933.0,224.0,4826.0
